f,radius,time,bitstring_count
0.500000,40,0.005858,4
0.500000,40,0.005877,4
0.500000,40,0.005835,4
0.500000,40,0.005916,6
0.500000,40,0.005748,4
0.500000,40,0.005922,4
0.500000,40,0.005891,5
0.500000,40,0.005960,6
0.500000,40,0.005872,4
0.500000,40,0.005830,4
0.500000,40,0.005904,5
0.500000,40,0.005860,4
0.500000,40,0.006203,6
0.500000,40,0.005987,5
0.500000,40,0.005807,4
0.500000,40,0.005915,4
0.500000,40,0.005815,4
0.250000,40,0.006082,6
0.250000,40,0.006145,8
0.250000,40,0.005935,7
0.250000,40,0.006128,6
0.250000,40,0.006085,9
0.250000,40,0.006122,9
0.250000,40,0.006073,8
0.250000,40,0.005966,9
0.250000,40,0.005975,9
0.250000,40,0.006124,8
0.250000,40,0.006065,8
0.250000,40,0.006101,8
0.250000,40,0.006102,8
0.250000,40,0.006014,7
0.250000,40,0.005943,6
0.250000,40,0.006018,9
0.250000,40,0.006058,8
0.250000,40,0.006096,6
0.250000,40,0.006078,8
0.250000,40,0.006116,10
0.250000,40,0.006010,6
0.250000,40,0.005986,6
0.250000,40,0.006052,7
0.250000,40,0.006045,7
0.250000,40,0.005992,9
0.250000,40,0.006011,8
0.250000,40,0.006150,8
0.250000,40,0.006165,9
0.250000,40,0.006128,9
0.250000,40,0.005972,8
0.250000,40,0.006076,9
0.250000,40,0.006086,8
0.250000,40,0.005979,6
0.250000,40,0.006045,9
0.250000,40,0.005929,9
0.250000,40,0.006163,8
0.250000,40,0.006100,8
0.250000,40,0.006026,9
0.250000,40,0.006173,10
0.250000,40,0.005994,8
0.250000,40,0.005889,6
0.250000,40,0.005955,6
0.250000,40,0.006170,8
0.250000,40,0.006088,7
0.250000,40,0.006210,8
0.250000,40,0.005957,6
0.250000,40,0.006073,8
0.250000,40,0.006076,8
0.250000,40,0.006006,6
0.250000,40,0.006096,9
0.250000,40,0.006226,10
0.250000,40,0.006086,6
0.250000,40,0.006076,6
0.250000,40,0.006195,9
0.250000,40,0.006037,8
0.250000,40,0.006119,9
0.250000,40,0.006078,8
0.250000,40,0.006136,10
0.250000,40,0.005927,6
0.250000,40,0.006052,7
0.250000,40,0.006124,9
0.250000,40,0.006010,6
0.250000,40,0.006115,7
0.250000,40,0.006102,6
0.250000,40,0.006094,8
0.250000,40,0.005986,9
0.250000,40,0.006023,8
0.250000,40,0.006098,8
0.250000,40,0.006072,6
0.250000,40,0.006073,8
0.250000,40,0.005962,8
0.250000,40,0.006084,8
0.250000,40,0.006044,9
0.250000,40,0.006328,8
0.250000,40,0.005986,6
0.250000,40,0.005934,8
0.250000,40,0.005964,9
0.250000,40,0.005949,6
0.250000,40,0.006013,6
0.250000,40,0.006028,6
0.250000,40,0.006123,8
0.250000,40,0.006160,7
0.250000,40,0.006012,8
0.250000,40,0.005973,6
0.250000,40,0.006014,6
0.250000,40,0.005907,6
0.250000,40,0.006029,8
0.250000,40,0.006035,7
0.250000,40,0.006006,6
0.250000,40,0.005973,8
0.250000,40,0.006007,9
0.250000,40,0.006104,6
0.250000,40,0.006036,6
0.250000,40,0.005979,7
0.250000,40,0.006076,6
0.250000,40,0.007073,9
0.250000,40,0.005996,7
0.250000,40,0.005951,6
0.250000,40,0.006209,8
0.250000,40,0.005909,6
0.125000,40,0.006156,11
0.125000,40,0.006323,13
0.125000,40,0.006259,11
0.125000,40,0.006224,12
0.125000,40,0.006234,13
0.125000,40,0.006296,14
0.125000,40,0.006311,13
0.125000,40,0.006183,12
0.125000,40,0.006343,12
0.125000,40,0.006169,12
0.125000,40,0.006339,12
0.125000,40,0.006471,12
0.125000,40,0.006300,13
0.125000,40,0.006195,10
0.125000,40,0.006117,9
0.125000,40,0.006224,12
0.125000,40,0.006269,13
0.125000,40,0.006295,12
0.125000,40,0.006272,13
0.125000,40,0.006478,16
0.125000,40,0.006183,10
0.125000,40,0.006077,9
0.125000,40,0.006359,13
0.125000,40,0.006255,11
0.125000,40,0.006303,12
0.125000,40,0.006224,11
0.125000,40,0.006361,13
0.125000,40,0.006364,15
0.125000,40,0.006546,15
0.125000,40,0.006488,11
0.125000,40,0.006340,15
0.125000,40,0.006341,13
0.125000,40,0.006158,10
0.125000,40,0.006228,12
0.125000,40,0.006175,12
0.125000,40,0.006349,14
0.125000,40,0.006386,13
0.125000,40,0.006215,12
0.125000,40,0.006354,16
0.125000,40,0.006156,11
0.125000,40,0.006086,9
0.125000,40,0.006292,12
0.125000,40,0.006328,13
0.125000,40,0.006248,12
0.125000,40,0.006393,14
0.125000,40,0.006222,11
0.125000,40,0.006237,12
0.125000,40,0.006321,13
0.125000,40,0.006187,12
0.125000,40,0.006188,12
0.125000,40,0.006459,15
0.125000,40,0.006102,11
0.125000,40,0.006140,11
0.125000,40,0.006445,14
0.125000,40,0.006355,13
0.125000,40,0.006242,15
0.125000,40,0.006156,12
0.125000,40,0.006420,15
0.125000,40,0.006166,11
0.125000,40,0.006377,12
0.125000,40,0.006305,14
0.125000,40,0.006194,12
0.125000,40,0.006344,11
0.125000,40,0.006150,12
0.125000,40,0.006378,14
0.125000,40,0.006259,12
0.125000,40,0.006331,12
0.125000,40,0.006377,13
0.125000,40,0.006232,10
0.125000,40,0.006265,12
0.125000,40,0.006122,11
0.125000,40,0.006294,13
0.125000,40,0.006289,13
0.125000,40,0.006303,11
0.125000,40,0.006287,12
0.125000,40,0.006297,13
0.125000,40,0.006254,12
0.125000,40,0.006195,11
0.125000,40,0.006211,12
0.125000,40,0.006246,12
0.125000,40,0.006262,12
0.125000,40,0.006302,12
0.125000,40,0.006195,11
0.125000,40,0.006186,12
0.125000,40,0.006227,12
0.125000,40,0.006132,9
0.125000,40,0.006258,13
0.125000,40,0.006111,10
0.125000,40,0.006205,12
0.125000,40,0.006130,11
0.125000,40,0.006281,12
0.125000,40,0.006273,12
0.125000,40,0.006366,12
0.125000,40,0.006344,12
0.125000,40,0.006202,10
0.125000,40,0.006407,15
0.125000,40,0.006195,10
0.125000,40,0.006218,12
0.125000,40,0.006233,12
0.125000,40,0.006280,12
0.062500,40,0.006751,19
0.062500,40,0.006711,21
0.062500,40,0.006527,19
0.062500,40,0.006665,19
0.062500,40,0.006837,21
0.062500,40,0.006821,22
0.062500,40,0.006705,21
0.062500,40,0.006650,20
0.062500,40,0.006700,21
0.062500,40,0.006771,20
0.062500,40,0.006720,19
0.062500,40,0.006769,21
0.062500,40,0.006717,21
0.062500,40,0.006580,16
0.062500,40,0.006379,15
0.062500,40,0.006524,19
0.062500,40,0.006648,21
0.062500,40,0.006666,20
0.062500,40,0.006731,21
0.062500,40,0.006825,26
0.062500,40,0.006608,18
0.062500,40,0.006561,15
0.062500,40,0.006825,23
0.062500,40,0.006693,19
0.062500,40,0.006637,20
0.062500,40,0.006640,18
0.062500,40,0.006895,22
0.062500,40,0.006913,23
0.062500,40,0.006753,24
0.062500,40,0.006590,18
0.062500,40,0.006712,23
0.062500,40,0.006659,21
0.062500,40,0.006492,18
0.062500,40,0.006606,19
0.062500,40,0.006601,18
0.062500,40,0.006736,22
0.062500,40,0.006728,21
0.062500,40,0.006558,18
0.062500,40,0.006878,25
0.062500,40,0.006551,19
0.062500,40,0.006391,15
0.062500,40,0.006616,20
0.062500,40,0.006654,22
0.062500,40,0.006681,19
0.062500,40,0.006860,23
0.062500,40,0.006663,19
0.062500,40,0.006686,20
0.062500,40,0.006644,21
0.062500,40,0.006701,20
0.062500,40,0.006626,20
0.062500,40,0.006925,25
0.062500,40,0.006542,18
0.062500,40,0.006764,19
0.062500,40,0.006757,22
0.062500,40,0.006781,21
0.062500,40,0.006772,23
0.062500,40,0.006772,20
0.062500,40,0.006806,25
0.062500,40,0.006426,18
0.062500,40,0.006862,21
0.062500,40,0.006801,23
0.062500,40,0.006683,20
0.062500,40,0.006639,21
0.062500,40,0.006547,19
0.062500,40,0.006857,23
0.062500,40,0.006672,20
0.062500,40,0.006823,20
0.062500,40,0.006598,21
0.062500,40,0.006654,18
0.062500,40,0.006756,20
0.062500,40,0.006544,18
0.062500,40,0.006758,21
0.062500,40,0.006802,21
0.062500,40,0.006627,18
0.062500,40,0.006752,20
0.062500,40,0.006712,21
0.062500,40,0.006675,20
0.062500,40,0.006724,19
0.062500,40,0.006601,19
0.062500,40,0.006686,19
0.062500,40,0.006731,20
0.062500,40,0.006700,20
0.062500,40,0.006558,18
0.062500,40,0.006730,20
0.062500,40,0.006742,20
0.062500,40,0.006442,15
0.062500,40,0.006684,21
0.062500,40,0.006468,16
0.062500,40,0.006575,19
0.062500,40,0.006593,18
0.062500,40,0.006939,20
0.062500,40,0.006675,19
0.062500,40,0.006607,19
0.062500,40,0.006709,20
0.062500,40,0.006638,18
0.062500,40,0.006776,23
0.062500,40,0.006626,17
0.062500,40,0.006648,20
0.062500,40,0.006550,18
0.062500,40,0.006632,19
0.000000,40,28.545773,12050
0.000000,40,24.944539,11233
0.000000,40,95.772228,22076
0.000000,40,30.192619,12279
0.000000,40,32.656671,12823
0.000000,40,35.884728,13390
0.000000,40,31.825544,12618
0.000000,40,29.460529,12158
0.000000,40,29.361987,12092
0.000000,40,27.620579,11774
0.000000,40,27.292348,12047
0.000000,40,25.455912,11335
0.000000,40,31.172418,12543
0.000000,40,21.810895,10507
0.000000,40,46.120484,15189
0.000000,40,25.383115,11358
0.000000,40,29.120827,12051
0.000000,40,27.287901,11644
0.000000,40,33.087247,12853
0.000000,40,31.782429,12601
0.000000,40,24.109261,10975
0.000000,40,19.415252,9839
0.000000,40,29.562448,12229
0.000000,40,25.672204,11342
0.000000,40,22.188404,10516
0.000000,40,21.928108,10443
0.000000,40,36.252239,13472
0.000000,40,45.388847,15017
0.000000,40,32.651476,12714
0.000000,40,22.174744,10504
0.000000,40,35.996360,13400
0.000000,40,29.186281,12035
0.000000,40,20.001569,9966
0.000000,40,27.791343,11783
0.000000,40,25.903913,11343
0.000000,40,30.057276,12234
0.000000,40,26.253685,11351
0.000000,40,24.126629,10802
0.000000,40,48.121669,15369
0.000000,40,26.406655,11176
0.000000,40,19.746850,9528
0.000000,40,27.634240,11190
0.000000,40,31.079158,12340
0.000000,40,26.217826,11052
0.000000,40,39.500200,13329
0.000000,40,31.393369,11975
0.000000,40,23.278287,10334
0.000000,40,34.535371,12298
0.000000,40,33.045379,12297
0.000000,40,35.366096,12927
0.000000,40,50.818906,15319
0.000000,40,25.941534,11364
0.000000,40,33.729924,12521
0.000000,40,34.724807,12341
0.000000,40,33.383182,11872
0.000000,40,48.875419,14765
0.000000,40,27.990117,11629
0.000000,40,33.320623,12819
0.000000,40,26.658629,11582
0.000000,40,25.322346,11316
0.000000,40,35.299224,13321
0.000000,40,29.242432,12020
0.000000,40,25.840974,11303
0.000000,40,29.027140,12029
0.000000,40,43.376245,14794
0.000000,40,27.610937,11738
0.000000,40,26.397486,11387
0.000000,40,27.630478,11802
0.000000,40,20.559746,10037
0.000000,40,26.533711,11557
0.000000,40,21.820341,10412
0.000000,40,33.732683,12875
0.000000,40,33.530456,12903
0.000000,40,24.035901,10935
0.000000,40,29.821197,12079
0.000000,40,32.475028,12721
0.000000,40,21.120881,10159
0.000000,40,29.440005,12155
0.000000,40,24.873317,11175
0.000000,40,25.846067,11227
0.000000,40,21.828304,10461
0.000000,40,26.463849,11490
0.000000,40,26.065184,11183
0.000000,40,29.731923,12160
0.000000,40,28.506206,12358
0.000000,40,22.913687,10424
0.000000,40,29.006156,12007
0.000000,40,19.439328,9877
0.000000,40,25.923148,11377
0.000000,40,27.743737,11485
0.000000,40,34.397760,13089
0.000000,40,21.062618,10018
0.000000,40,30.034463,11978
0.000000,40,27.254046,11605
0.000000,40,29.363588,12070
0.000000,40,30.963832,12385
0.000000,40,22.463199,10408
0.000000,40,27.831397,11635
0.000000,40,67.024142,18235
0.000000,40,26.715277,11513
